0.012917,0.013993,0.01527,0.017254,0.020623,0.026766,0.040433,0.076744,0.19064,0.49559,0.77305,0.49422,0.19018,0.076526,0.040092,0.026679,0.020821,0.017439,0.015379,0.013901,0.01288,0.012139,0.011607,0.011196,0.010891,0.010672,0.010475,0.010395,0.010332,0.010372,0.010487,0.010623,0.010886,0.011252,0.011646,0.012235,0.019865,0.021525,0.023965,0.028196,0.036456,0.056564,0.11814,0.31623,0.65319,0.55162,0.22547,0.088611,0.047355,0.033037,0.026629,0.023102,0.020829,0.01921,0.018098,0.017349,0.016821,0.01638,0.016093,0.016061,0.016055,0.016253,0.016508,0.016979,0.017687,0.018517,0.021651,0.024049,0.028461,0.036856,0.057707,0.11537,0.232,0.26409,0.14824,0.070645,0.041847,0.030549,0.025384,0.022437,0.02047,0.019258,0.01846,0.017892,0.017705,0.0176,0.017819,0.018212,0.019021,0.02005,0.022652,0.026347,0.033642,0.050152,0.083361,0.10851,0.082865,0.050264,0.033923,0.026569,0.022839,0.020692,0.019438,0.018738,0.018493,0.018718,0.019392,0.020706,0.02397,0.029383,0.040209,0.053218,0.049682,0.035986,0.02728,0.022942,0.020772,0.019983,0.020122,0.021231,0.025315,0.032075,0.034233,0.027264,0.022976,0.022484,0.026555
0.012261,0.013037,0.013917,0.015275,0.017327,0.020663,0.026792,0.040465,0.076826,0.19006,0.49422,0.77522,0.49679,0.19007,0.076246,0.040199,0.026919,0.02071,0.017395,0.015317,0.013884,0.012906,0.012212,0.011641,0.011162,0.010852,0.010672,0.010488,0.010433,0.010394,0.010373,0.01045,0.010636,0.010889,0.011231,0.01167,0.018832,0.020081,0.021842,0.024536,0.029252,0.038713,0.062509,0.13738,0.37021,0.681,0.49389,0.18998,0.078024,0.044121,0.031671,0.025906,0.022629,0.020467,0.018975,0.018066,0.017224,0.016671,0.016301,0.01614,0.01602,0.016145,0.016218,0.016585,0.017071,0.017786,0.020569,0.022289,0.025336,0.030538,0.041797,0.07108,0.14884,0.26404,0.23072,0.11451,0.057836,0.037076,0.028521,0.024274,0.021605,0.020047,0.018907,0.018122,0.017818,0.01759,0.017688,0.017967,0.018514,0.019312,0.021557,0.02428,0.029336,0.040316,0.064619,0.10073,0.10063,0.064551,0.040427,0.02956,0.024405,0.021586,0.019928,0.019015,0.018588,0.018563,0.018978,0.019988,0.022856,0.027186,0.035989,0.049656,0.053225,0.040375,0.029609,0.023992,0.021274,0.020132,0.019965,0.020702,0.024608,0.030906,0.03484,0.028418,0.023366,0.022284,0.026524
0.011681,0.012219,0.012917,0.01396,0.015312,0.017372,0.020653,0.026901,0.040318,0.076485,0.19018,0.49679,0.77326,0.49275,0.18875,0.076106,0.040376,0.026773,0.020661,0.01733,0.015259,0.013865,0.012934,0.012204,0.011605,0.011179,0.010885,0.010615,0.010459,0.010376,0.010334,0.010345,0.010473,0.010649,0.010901,0.011177,0.017922,0.018853,0.020281,0.022217,0.025155,0.030356,0.041152,0.069435,0.16128,0.43092,0.69113,0.42779,0.1605,0.069402,0.041064,0.030394,0.025179,0.022099,0.020115,0.018875,0.017881,0.017118,0.016599,0.01627,0.016075,0.016109,0.016035,0.016296,0.016625,0.017132,0.019618,0.020897,0.023152,0.026678,0.03329,0.048542,0.08941,0.18905,0.27534,0.18833,0.089212,0.048444,0.033418,0.026841,0.023136,0.021069,0.019562,0.018559,0.017999,0.017715,0.017679,0.017709,0.018029,0.018638,0.020575,0.022645,0.026374,0.033739,0.050231,0.082833,0.10819,0.08293,0.050256,0.033837,0.026536,0.022748,0.020636,0.019319,0.018649,0.018489,0.018675,0.019308,0.022003,0.025362,0.032333,0.044942,0.054568,0.045167,0.032465,0.025373,0.021896,0.020333,0.019829,0.020315,0.023926,0.029605,0.035074,0.029639,0.023938,0.022249,0.026515
0.0113,0.011692,0.012245,0.01295,0.013845,0.015233,0.017317,0.020651,0.026768,0.04024,0.076526,0.19007,0.49275,0.76482,0.49085,0.18859,0.076466,0.040413,0.026791,0.020635,0.017295,0.015241,0.013898,0.012933,0.012143,0.011619,0.011141,0.010826,0.010569,0.010488,0.010414,0.010364,0.010439,0.010452,0.010654,0.010854,0.017241,0.018089,0.019137,0.020409,0.022527,0.025811,0.031531,0.043917,0.0781,0.19021,0.49024,0.67504,0.36787,0.13687,0.062282,0.03861,0.029168,0.024428,0.02166,0.020032,0.018666,0.017733,0.017,0.016486,0.01621,0.016145,0.016077,0.016121,0.016316,0.016658,0.018871,0.019929,0.021584,0.024092,0.028409,0.03702,0.057624,0.11442,0.22961,0.26242,0.14819,0.070634,0.041856,0.030548,0.025192,0.022347,0.020469,0.019128,0.018301,0.017817,0.017715,0.017594,0.01775,0.01811,0.019856,0.021467,0.02417,0.029337,0.040279,0.064315,0.10033,0.10061,0.064603,0.040235,0.029427,0.024262,0.021529,0.019836,0.018892,0.0185,0.018561,0.018882,0.021253,0.023865,0.029364,0.040044,0.053083,0.049667,0.035918,0.027169,0.022725,0.020697,0.019812,0.020043,0.023279,0.028332,0.034713,0.030756,0.024521,0.022185,0.026397
0.010948,0.01124,0.011639,0.01214,0.012848,0.013857,0.015218,0.017311,0.020589,0.026766,0.040092,0.076246,0.18875,0.49085,0.76783,0.49103,0.18999,0.076789,0.040362,0.026887,0.020639,0.017183,0.015208,0.013872,0.012814,0.012167,0.011621,0.011201,0.010835,0.010598,0.01045,0.010346,0.010386,0.010403,0.010496,0.010655,0.016767,0.017389,0.018141,0.01922,0.020729,0.022936,0.026453,0.032912,0.047354,0.088183,0.22402,0.54999,0.64943,0.31538,0.11792,0.056664,0.036532,0.028082,0.023822,0.02142,0.019686,0.018529,0.017565,0.016928,0.016421,0.016191,0.016073,0.016051,0.016136,0.016364,0.01837,0.019106,0.020433,0.022305,0.025309,0.030596,0.041748,0.070461,0.1477,0.26304,0.23109,0.11485,0.057852,0.037012,0.028392,0.024128,0.02163,0.019898,0.018892,0.018137,0.017767,0.017489,0.017583,0.017802,0.019313,0.020582,0.022612,0.026356,0.033804,0.049999,0.082752,0.1086,0.083332,0.050175,0.03383,0.026375,0.022659,0.020634,0.019371,0.018646,0.018483,0.01865,0.020749,0.022819,0.027068,0.03576,0.049765,0.053425,0.040266,0.029487,0.023867,0.021265,0.020021,0.019916,0.022951,0.027242,0.03429,0.032176,0.025374,0.02234,0.026507
0.01073,0.010904,0.011187,0.011623,0.012165,0.012898,0.01389,0.015322,0.017267,0.020667,0.026679,0.040199,0.076106,0.18859,0.49103,0.77041,0.49838,0.19124,0.076866,0.040554,0.026807,0.020509,0.01726,0.015322,0.013864,0.012846,0.012177,0.011667,0.011166,0.010882,0.010636,0.010465,0.010405,0.01038,0.010394,0.010588,0.016537,0.016935,0.017496,0.018333,0.019441,0.021051,0.023395,0.027269,0.034513,0.051444,0.10121,0.26597,0.60588,0.6107,0.26935,0.10238,0.051746,0.034567,0.027297,0.023478,0.021132,0.019385,0.018291,0.017502,0.016847,0.01649,0.016272,0.016089,0.01608,0.016212,0.01811,0.01861,0.019606,0.020995,0.023189,0.026692,0.033365,0.048203,0.088865,0.18878,0.27704,0.18978,0.089903,0.048724,0.033476,0.026744,0.023241,0.02094,0.019638,0.018669,0.018113,0.01768,0.017592,0.017718,0.018982,0.019862,0.021478,0.024235,0.029515,0.040296,0.064334,0.10089,0.10118,0.064724,0.040535,0.029449,0.024267,0.021566,0.019944,0.019022,0.01858,0.018518,0.020301,0.021877,0.025316,0.032303,0.045242,0.054819,0.045253,0.032456,0.025306,0.021961,0.02036,0.019894,0.022613,0.026167,0.033376,0.033372,0.026278,0.022636,0.026493
0.010545,0.010751,0.010925,0.011241,0.011634,0.012209,0.012919,0.013915,0.015302,0.01741,0.020821,0.026919,0.040376,0.076466,0.18999,0.49838,0.7788,0.49769,0.19127,0.0772,0.040559,0.026826,0.02077,0.017423,0.015372,0.013959,0.012971,0.012214,0.011593,0.011236,0.010939,0.010661,0.010513,0.01043,0.010369,0.010486,0.016396,0.016674,0.017072,0.017685,0.018515,0.019763,0.021438,0.024062,0.028294,0.036697,0.056544,0.11777,0.31727,0.65956,0.55772,0.22724,0.089262,0.047601,0.033127,0.026639,0.023163,0.020855,0.019254,0.018171,0.017367,0.016863,0.016511,0.016217,0.016038,0.016091,0.017877,0.018297,0.018976,0.020011,0.02174,0.024203,0.028625,0.037038,0.057845,0.11527,0.23292,0.26532,0.14981,0.071462,0.042094,0.030781,0.025504,0.022408,0.020537,0.01919,0.018454,0.017977,0.017742,0.01773,0.018828,0.019394,0.020639,0.022769,0.026584,0.034,0.050326,0.083518,0.10913,0.083459,0.05062,0.034013,0.026595,0.022834,0.020639,0.019378,0.018752,0.018553,0.020197,0.02133,0.024061,0.029467,0.04055,0.053562,0.04995,0.036142,0.027273,0.022922,0.020814,0.020089,0.022572,0.025372,0.032219,0.034314,0.027333,0.023069,0.026558
0.010455,0.010618,0.010711,0.010893,0.011193,0.011638,0.01214,0.012924,0.013843,0.015256,0.017439,0.02071,0.026773,0.040413,0.076789,0.19124,0.49769,0.77893,0.4985,0.19134,0.076687,0.040297,0.026882,0.020729,0.017364,0.015285,0.013911,0.012915,0.012166,0.011624,0.011264,0.010919,0.010668,0.010517,0.010385,0.01039,0.016272,0.016372,0.016668,0.017073,0.017712,0.01867,0.019961,0.021807,0.024536,0.029321,0.038628,0.062398,0.1378,0.37331,0.68499,0.49503,0.19124,0.078265,0.044051,0.031677,0.025895,0.022598,0.020469,0.019034,0.017989,0.017338,0.016848,0.016376,0.016134,0.016009,0.01767,0.017969,0.018447,0.019226,0.020518,0.022317,0.025401,0.030579,0.041814,0.070956,0.14942,0.26476,0.23249,0.11581,0.05804,0.037222,0.028572,0.024138,0.021675,0.02003,0.019003,0.018346,0.017818,0.017623,0.018566,0.018959,0.01985,0.021539,0.024405,0.029523,0.040406,0.064903,0.10119,0.10135,0.065037,0.040553,0.02955,0.024291,0.02154,0.019999,0.018996,0.018584,0.019934,0.020685,0.022874,0.027125,0.036128,0.04998,0.05341,0.040475,0.029534,0.023986,0.021337,0.020106,0.022337,0.024522,0.030897,0.034969,0.028466,0.023471,0.026517
0.010375,0.0105,0.010586,0.010741,0.010911,0.011221,0.011631,0.012211,0.012898,0.013923,0.015379,0.017395,0.020661,0.026791,0.040362,0.076866,0.19127,0.4985,0.77901,0.49977,0.19061,0.076409,0.040368,0.026834,0.02061,0.017323,0.015263,0.013794,0.012859,0.012143,0.01164,0.011259,0.01095,0.010672,0.010529,0.010447,0.016168,0.016207,0.016389,0.016702,0.01718,0.017932,0.018909,0.02026,0.022203,0.02517,0.030394,0.041066,0.069478,0.162,0.43254,0.69479,0.43299,0.16148,0.069394,0.041192,0.030426,0.025199,0.022076,0.020139,0.018832,0.017898,0.017263,0.016666,0.016391,0.016111,0.017639,0.017794,0.018049,0.018735,0.019651,0.021029,0.023219,0.026694,0.033348,0.048513,0.089575,0.18975,0.27816,0.19063,0.089668,0.048648,0.033482,0.026767,0.023196,0.020974,0.019619,0.018737,0.018076,0.017717,0.018603,0.018831,0.019347,0.020632,0.02283,0.026446,0.033903,0.050459,0.083472,0.10919,0.083802,0.050497,0.034038,0.026557,0.02268,0.020624,0.019346,0.018768,0.01996,0.020373,0.022041,0.025429,0.03252,0.045372,0.054868,0.045478,0.03257,0.025443,0.022049,0.020428,0.022363,0.023941,0.029728,0.035264,0.029782,0.023986,0.026584
0.010422,0.010409,0.010407,0.010492,0.010688,0.0109,0.011229,0.011697,0.012249,0.013008,0.013901,0.015317,0.01733,0.020635,0.026887,0.040554,0.0772,0.19134,0.49977,0.77666,0.49442,0.18931,0.076323,0.040277,0.026711,0.020676,0.017342,0.015185,0.013883,0.012914,0.012195,0.011649,0.011241,0.010901,0.010695,0.010497,0.016213,0.016078,0.016165,0.016389,0.016755,0.01733,0.018093,0.019189,0.020593,0.02257,0.025804,0.031519,0.044088,0.078547,0.19192,0.49648,0.68148,0.36896,0.13677,0.062461,0.038699,0.02924,0.024531,0.021771,0.019998,0.018679,0.017827,0.01705,0.016623,0.016306,0.017711,0.01768,0.017852,0.018261,0.019,0.020048,0.021626,0.024203,0.028466,0.037044,0.058011,0.11552,0.23281,0.2648,0.14881,0.07093,0.041856,0.030635,0.025351,0.022343,0.020475,0.019283,0.018438,0.017992,0.018637,0.018631,0.018982,0.019975,0.021564,0.024365,0.02953,0.040506,0.06495,0.10148,0.10165,0.064851,0.040453,0.029564,0.024314,0.021492,0.019873,0.019036,0.020008,0.020123,0.021359,0.023991,0.029572,0.040458,0.053539,0.050114,0.036114,0.027251,0.022887,0.020808,0.022393,0.023451,0.028447,0.034984,0.031063,0.024548,0.026564
0.010506,0.010417,0.010358,0.01037,0.010456,0.010615,0.010852,0.011194,0.011639,0.012235,0.01288,0.013884,0.015259,0.017295,0.020639,0.026807,0.040559,0.076687,0.19061,0.49442,0.76797,0.48943,0.18804,0.075998,0.040061,0.026796,0.020546,0.017206,0.015248,0.013844,0.012882,0.012109,0.011595,0.011137,0.010833,0.010655,0.016288,0.016093,0.016056,0.016164,0.016401,0.016884,0.017376,0.018142,0.019252,0.020727,0.02294,0.026477,0.032894,0.047525,0.089033,0.22614,0.54991,0.64748,0.31272,0.11713,0.056378,0.036424,0.028165,0.023916,0.021359,0.019632,0.01854,0.017583,0.016944,0.016534,0.017815,0.017642,0.017642,0.017905,0.018441,0.019231,0.020432,0.02229,0.025263,0.030598,0.041823,0.070896,0.14909,0.26364,0.23055,0.11468,0.057604,0.036935,0.028349,0.024057,0.021564,0.020043,0.018897,0.018295,0.018722,0.018498,0.018673,0.019399,0.02062,0.022758,0.026369,0.033849,0.050288,0.083473,0.10914,0.083338,0.050257,0.033803,0.026412,0.022602,0.020567,0.019347,0.020154,0.019902,0.020756,0.022753,0.027189,0.036084,0.049957,0.053519,0.040383,0.029485,0.023898,0.021281,0.022445,0.02297,0.027276,0.034321,0.032218,0.02525,0.026562
0.010688,0.010529,0.010392,0.010321,0.01036,0.010438,0.010613,0.010868,0.011147,0.01163,0.012139,0.012906,0.013865,0.015241,0.017183,0.020509,0.026826,0.040297,0.076409,0.18931,0.48943,0.76252,0.48969,0.1887,0.075962,0.040231,0.026642,0.020502,0.017242,0.015148,0.013784,0.012807,0.012123,0.011613,0.011168,0.010892,0.016491,0.016232,0.016038,0.016026,0.016166,0.016458,0.016903,0.017353,0.01827,0.019408,0.020942,0.023288,0.027162,0.034478,0.051583,0.10155,0.26541,0.60186,0.6014,0.26606,0.10136,0.051418,0.034386,0.027236,0.02341,0.020999,0.019466,0.018295,0.017532,0.016895,0.017971,0.017697,0.017604,0.017672,0.018044,0.018637,0.019481,0.020881,0.023047,0.026582,0.033293,0.048336,0.089382,0.18918,0.27497,0.1886,0.089088,0.048277,0.033145,0.026632,0.023124,0.021007,0.019558,0.018638,0.018877,0.018553,0.018551,0.018927,0.019829,0.021461,0.024183,0.02936,0.040361,0.064735,0.10116,0.10066,0.064495,0.040284,0.029337,0.024203,0.021454,0.019824,0.020316,0.019785,0.020298,0.021832,0.0253,0.032364,0.045213,0.054665,0.045044,0.032198,0.025252,0.021893,0.022595,0.022566,0.026199,0.033266,0.033285,0.026135,0.026481
